3129,3460,"Barrett Deems",NULL,"Male","1914-03-01T00:00:00","Midwest US","Springfield, IL","Deems","Barrett",NULL
9338,10568,"Charles DeForest",NULL,"Male",NULL,"Northeast US","Genoa, NY","DeForest","Charles",NULL
859,992,"Buddy DeFranco",NULL,"Male","1923-02-17T00:00:00","Northeast US","Camden, NJ","DeFranco","Buddy",NULL
17825,19813,"Jorge Degas",NULL,"Male",NULL,"Brazil","Rio de Janeiro, Brazil","Degas","Jorge",NULL
416,428,"Jack DeJohnette",NULL,"Male","1942-08-09T00:00:00","Midwest US","Chicago, IL","DeJohnette","Jack",NULL
1441,1638,"Israel Del Pino",NULL,"Male",NULL,NULL,NULL,"Del Pino","Israel",NULL
3091,3420,"Jack Del Rio",NULL,"Male","1902-08-01T00:00:00","Argentina","Argentina","Del Rio","Jack",NULL
14194,15842,"Mario Delagarde",NULL,"Male",NULL,NULL,NULL,"Delagarde","Mario",NULL
2304,2574,"Eddie DeLange",NULL,"Male","1904-01-12T00:00:00","Northeast US","Long Island City, NY","DeLange","Edgar",NULL
13479,15081,"Charles Delaunay",NULL,"Male","1911-01-18T00:00:00","Europe","Vineuil-Saint-Firmin, Oise, France","Delaunay","Charles","1911-01-18T00:00:00"
17844,19832,"Angelo Dell'Orto",NULL,"Male",NULL,"Brazil",NULL,"Dell'Orto","Angelo",NULL
5605,6171,"Ray Dempsey",NULL,"Male",NULL,NULL,NULL,"Dempsey","Ray",NULL
4329,4753,"Jacques Denjean",NULL,"Male",NULL,"Europe","France","Denjean","Jacques",NULL
4079,4467,"Paul Denniker",NULL,NULL,NULL,NULL,NULL,"Denniker","Paul",NULL
1631,1862,"Matt Dennis",NULL,"Male","1914-02-11T00:00:00","West Coast US","Seattle, WA","Dennis","Matt",NULL
2204,2464,"Willie Dennis",NULL,"Male","1926-01-10T00:00:00","Northeast US","Philadelphia, PA","Dennis","Willie",NULL
3713,4076,"Jackie Denton",NULL,"Male","1937-01-01T00:00:00","United Kingdom","(exact DOB unknown. Died 8/8/2010 at age 73)","Denton","Jackie",NULL
1314,1506,"Gene DePaul",NULL,"Male","1919-06-17T00:00:00","Northeast US","New York","DePaul","Gene",NULL
2121,2378,"Peter DeRose",NULL,"Male","1900-03-10T00:00:00","Northeast US","New York, NY","DeRose","Peter",NULL
6434,7283,"Paul Desmond",NULL,"Male","1924-11-25T00:00:00","USA","San Francisco, California","Desmond","Paul","1924-11-25T00:00:00"
20419,23947,"Guy Destanges",NULL,"Male",NULL,NULL,NULL,"Destanges","Gus",NULL
20419,23947,"Guy Destanges","Gus Destanges","Male",NULL,NULL,NULL,"Destanges","Guy",NULL
8098,9189,"Buddy DeSylva","B.G. DeSylva George Gard DeSylva","Male","1895-01-27T00:00:00","Los Angeles, CA","New York, NY","DeSylva","Buddy","1950-07-11T00:00:00"
4870,5358,"Jimmy Deuchar",NULL,"Male","1930-06-26T00:00:00","London, England","Dundee, Scotland","Deuchar","Jimmy",NULL
4022,4407,"Silo Deutsch",NULL,"Male",NULL,NULL,NULL,"Deutsch","Silo",NULL
20554,24192,"Emery Deutsch",NULL,"Male","1906-01-01T00:00:00","New York City","Budapest, Hungary","Deutsch","Emery","1906-12-31T00:00:00"
17968,19970,"Noel Devos",NULL,"Male",NULL,NULL,"Calais, France","Devos","Noel",NULL
8076,9165,"Algie DeWitt",NULL,"Male",NULL,NULL,NULL,"DeWitt","Algie",NULL
4086,4474,"Eduardo Di Capua",NULL,"Male","2012-03-12T00:00:00","Western Europe","Naples, Italy","Di Capua","Eduardo",NULL
13779,15396,"Dick Gordon","Richard Dick Gordon","Male",NULL,NULL,NULL,"Dick Gordon","Dick Gordon",NULL
13034,14599,"Vic Dickenson",NULL,"Male","1906-08-06T00:00:00",NULL,"Xenia, OH","Dickenson","Vic","1984-11-16T00:00:00"
16537,18433,"Aletha Mae Dickerson",NULL,"Female","1902-04-24T00:00:00","Midwest US","Chicago, Illinois","Dickerson","Aletha","1902-04-24T00:00:00"
4239,4649,"Carlos Diernhammer","Charlie Diernhammer","Male","1931-07-31T00:00:00","South America","Buenos Aires, Argentina","Diernhammer","Carlos ","1931-07-31T00:00:00"
626,718,"Howard Dietz","Howard Diets","Male","1896-09-08T00:00:00","New York, NY","New York, NY","Dietz","Howard","1983-07-30T00:00:00"
4967,5464,"Jacques Diéval","Jack Diéval","Male","1921-09-21T00:00:00","France","Douai, France","Diéval","Jacques",NULL
9725,10979,"Bill Dillard",NULL,"Male","1911-07-20T00:00:00","USA","Pennsylvania","Dillard","Bill","1911-07-20T00:00:00"
20742,24518,"Ed Dimond","Ed Diamond","Male",NULL,NULL,NULL,"Dimond","Ed ",NULL
13410,15007,"Gene DiNovi",NULL,"Male","1928-05-26T00:00:00",NULL,"New York, NY","DiNovi","Gene","1928-05-26T00:00:00"
3050,3374,"Joe Diorio",NULL,"Male","1936-08-06T00:00:00",NULL,"Waterbury, CT","Diorio","Joe",NULL
6058,6847,"Sacha Distel",NULL,"Male","1933-01-29T00:00:00","Europe","Paris, France","Distel","Sacha","1933-01-29T00:00:00"
653,751,"Sascha Distel",NULL,"Male","1933-01-29T00:00:00","Europe","Paris, France","Distel","Sascha",NULL
6757,7722,"Bill Dixon",NULL,"Male","1925-10-05T00:00:00","USA","Nantucket, Massachusetts","Dixon","Bill","1925-10-05T00:00:00"
5035,5542,"Mort Dixon",NULL,"Male","1892-03-02T00:00:00","New York, NY","New York, NY","Dixon","Mort",NULL
18250,20263,"Jacob do Bandolim","Jacob Pick Bittencourt","Male","1918-12-14T00:00:00",NULL,"Rio de Janerio, Brazil","do Bandolim","Jacob","1969-08-13T00:00:00"
6174,6978,"Heraldo do Monte","Heraldo di Monte","Male",NULL,NULL,NULL,"do Monte","Heraldo",NULL
18172,20184,"Joel do Nascimento",NULL,"Male","1937-09-13T00:00:00",NULL,"Rio de Janerio, Brazil","do Nascimento","Joel","1937-09-13T00:00:00"
17835,19823,"Jorginho do Pandeiro",NULL,"Male",NULL,"Brazil",NULL,"do Pandeiro","Jorginho",NULL
18722,20804,"Lula Do Rojão",NULL,"Male",NULL,"Brazil",NULL,"Do Rojão","Lula",NULL
4611,5068,"Amadeu do Vale",NULL,"Male",NULL,"Portugal",NULL,"Do Vale","Amadeu",NULL
11630,12978,"Bill Dobbins",NULL,"Male",NULL,NULL,NULL,"Dobbins","Bill",NULL
1538,1752,"Sam Dockery",NULL,"Male",NULL,NULL,NULL,"Dockery","Sam",NULL
7233,8256,"Baby Dodds","Warren Dodds","Male","1898-12-24T00:00:00","USA","New Orleans, Louisiana","Dodds","Baby","1898-12-24T00:00:00"
7167,8180,"Johnny Dodds",NULL,"Male","1892-04-12T00:00:00","USA","Waveland, Mississippi","Dodds","Johnny","1892-04-12T00:00:00"
6439,7292,"Joe Dodge",NULL,"Male",NULL,NULL,NULL,"Dodge","Joe",NULL
7492,8531,"Jerry Dodgion",NULL,"Male","1932-08-29T00:00:00","USA","Richmond, California","Dodgion","Jerry","1932-08-29T00:00:00"
3758,4125,"Kees Dolle",NULL,"Male",NULL,"Europe","Holland","Dolle","Kees",NULL
9014,10164,"Bill Dolney",NULL,"Male",NULL,NULL,NULL,"Dolney","Bill",NULL
1711,1948,"Eric Dolphy",NULL,"Male","1928-06-20T00:00:00","West Coast US","Los Angeles, CA","Dolphy","Eric",NULL
1511,1718,"Alberto Dominguez",NULL,"Male","1911-04-21T00:00:00","Mexico","San Cristobal de las Casas, Chiapas, Mexico","Dominguez","Alberto",NULL
16274,18150,"Natty Dominique","Anatie Dominique","Male","1893-08-02T00:00:00","Southern US","New Orleans, Louisiana","Dominique","Natty ","1893-08-02T00:00:00"
5564,6130,"Arne Domnérus",NULL,"Male","1924-12-20T00:00:00","Sweden","Stockholm, Sweden","Domnérus","Arne","2008-09-02T00:00:00"
16847,18781,"Famoudou Don Moye",NULL,"Male","1946-05-23T00:00:00",NULL,"Rochester, NY","Don Moye","Famoudou","1946-05-23T00:00:00"
6383,7221,"Bobby Donaldson",NULL,"Male","1922-11-29T00:00:00",NULL,"Boston, MA","Donaldson","Bobby","1971-07-02T00:00:00"
3137,3469,"Walter Donaldson",NULL,"Male","1893-02-15T00:00:00",NULL,"Brooklyn, NY","Donaldson","Walter",NULL
4789,5271,"Lou Donaldson",NULL,"Male","1926-11-01T00:00:00","New York, USA","Badin, NC","Donaldson","Lou",NULL
3642,4001,"Will Donaldson",NULL,"Male","1891-04-21T00:00:00","USA","New York, New York","Donaldson","Will",NULL
18327,20341,"João Donato","João Donato de Oliveira Neto","Male","1934-08-17T00:00:00",NULL,"Rio Branco, Acre, Brazil","Donato","João","1934-08-17T00:00:00"
6607,7500,"Dorothy Donegan",NULL,"Female","1922-04-06T00:00:00","Chicago","Chicago, IL","Donegan","Dorothy","1998-05-19T00:00:00"
